STATION,NAME,DATE,AVG,TMAX,TMIN
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/20/78,,23,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/21/78,,24,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/22/78,,33,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/23/78,,35,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/24/78,,47,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/25/78,,38,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/26/78,,32,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/27/78,,31,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/28/78,,40,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/29/78,,44,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/30/78,,29,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/1/78,,27,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/2/78,,25,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/3/78,,23,6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/4/78,,35,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/5/78,,36,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/6/78,,21,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/7/78,,11,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/8/78,,16,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/9/78,,8,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/10/78,,29,-2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/11/78,,38,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/12/78,,43,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/13/78,,33,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/14/78,,43,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/15/78,,46,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/16/78,,36,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/17/78,,43,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/18/78,,46,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/19/78,,35,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/20/78,,34,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/21/78,,41,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/22/78,,37,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/23/78,,45,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/24/78,,19,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/25/78,,25,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/26/78,,31,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/27/78,,32,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/28/78,,34,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/29/78,,34,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/30/78,,12,6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/31/78,,9,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/1/79,,4,-10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/2/79,,1,-12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/3/79,,9,-7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/4/79,,6,-6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/5/79,,2,-7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/6/79,,16,-6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/7/79,,11,-3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/8/79,,15,-11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/9/79,,15,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/10/79,,15,-2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/11/79,,10,-2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/12/79,,16,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/13/79,,14,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/14/79,,-5,-15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/15/79,,12,-17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/16/79,,19,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/17/79,,23,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/18/79,,19,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/19/79,,35,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/20/79,,29,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/21/79,,28,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/22/79,,36,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/23/79,,34,0
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/24/79,,11,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/25/79,,20,-3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/26/79,,22,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/27/79,,23,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/28/79,,12,-1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/29/79,,6,-5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/30/79,,9,3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/31/79,,4,-7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/1/79,,10,-14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/2/79,,16,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/3/79,,12,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/4/79,,5,-10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/5/79,,11,-15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/6/79,,29,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/7/79,,5,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/8/79,,4,-13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/9/79,,8,-19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/10/79,,16,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/11/79,,21,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/12/79,,19,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/13/79,,26,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/14/79,,35,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/15/79,,34,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/16/79,,-1,-14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/17/79,,8,-7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/18/79,,13,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/19/79,,37,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/20/79,,39,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/21/79,,35,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/22/79,,40,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/23/79,,38,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/24/79,,27,9
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/25/79,,31,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/26/79,,34,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/27/79,,40,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/28/79,,36,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/1/79,,32,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/2/79,,36,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/3/79,,36,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/4/79,,34,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/5/79,,34,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/6/79,,39,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/7/79,,35,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/8/79,,33,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/9/79,,33,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/10/79,,17,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/11/79,,42,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/12/79,,48,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/13/79,,48,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/14/79,,44,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/15/79,,38,9
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/16/79,,57,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/17/79,,51,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/18/79,,61,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/19/79,,57,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/20/79,,47,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/21/79,,45,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/22/79,,55,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/23/79,,44,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/24/79,,32,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/25/79,,37,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/26/79,,37,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/27/79,,39,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/28/79,,72,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/29/79,,63,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/30/79,,63,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/31/79,,41,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/1/79,,39,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/2/79,,36,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/3/79,,36,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/4/79,,47,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/5/79,,47,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/6/79,,34,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/7/79,,66,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/8/79,,47,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/9/79,,45,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/10/79,,46,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/11/79,,54,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/12/79,,62,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/13/79,,62,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/14/79,,61,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/15/79,,62,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/16/79,,64,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/17/79,,67,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/18/79,,72,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/19/79,,70,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/20/79,,60,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/21/79,,65,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/22/79,,72,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/23/79,,73,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/24/79,,68,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/25/79,,62,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/26/79,,61,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/27/79,,51,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/28/79,,56,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/29/79,,51,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/30/79,,54,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/1/79,,69,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/2/79,,60,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/3/79,,56,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/4/79,,63,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/5/79,,71,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/6/79,,80,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/7/79,,76,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/8/79,,83,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/9/79,,85,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/10/79,,78,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/11/79,,54,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/12/79,,63,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/13/79,,72,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/14/79,,69,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/15/79,,71,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/16/79,,72,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/17/79,,86,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/18/79,,74,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/19/79,,73,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/20/79,,69,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/21/79,,66,43
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/22/79,,80,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/23/79,,66,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/24/79,,68,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/25/79,,73,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/26/79,,77,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/27/79,,75,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/28/79,,83,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/29/79,,87,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/30/79,,87,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/31/79,,67,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/1/79,,79,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/2/79,,85,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/3/79,,89,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/4/79,,84,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/5/79,,85,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/6/79,,89,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/7/79,,86,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/8/79,,71,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/9/79,,71,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/10/79,,76,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/11/79,,83,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/12/79,,88,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/13/79,,82,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/14/79,,86,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/15/79,,88,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/16/79,,87,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/17/79,,76,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/18/79,,72,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/19/79,,87,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/20/79,,84,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/21/79,,89,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/22/79,,81,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/23/79,,66,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/24/79,,73,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/25/79,,80,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/26/79,,84,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/27/79,,82,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/28/79,,81,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/29/79,,80,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/30/79,,86,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/1/79,,83,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/2/79,,84,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/3/79,,88,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/4/79,,72,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/5/79,,74,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/6/79,,71,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/7/79,,79,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/8/79,,81,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/9/79,,84,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/10/79,,88,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/11/79,,88,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/12/79,,88,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/13/79,,93,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/14/79,,86,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/15/79,,86,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/16/79,,81,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/17/79,,79,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/18/79,,78,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/19/79,,80,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/20/79,,84,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/21/79,,87,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/22/79,,87,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/23/79,,85,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/24/79,,84,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/25/79,,85,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/26/79,,85,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/27/79,,88,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/28/79,,81,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/29/79,,84,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/30/79,,88,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/31/79,,78,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/1/79,,80,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/2/79,,85,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/3/79,,88,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/4/79,,93,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/5/79,,93,77
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/6/79,,96,74
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/7/79,,97,79
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/8/79,,95,74
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/9/79,,95,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/10/79,,74,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/11/79,,76,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/12/79,,78,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/13/79,,76,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/14/79,,66,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/15/79,,63,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/16/79,,78,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/17/79,,94,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/18/79,,89,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/19/79,,89,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/20/79,,88,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/21/79,,78,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/22/79,,81,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/23/79,,76,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/24/79,,79,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/25/79,,80,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/26/79,,76,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/27/79,,73,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/28/79,,85,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/29/79,,85,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/30/79,,85,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/31/79,,90,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/1/79,,81,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/2/79,,85,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/3/79,,84,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/4/79,,86,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/5/79,,88,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/6/79,,81,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/7/79,,70,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/8/79,,77,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/9/79,,86,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/10/79,,90,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/11/79,,90,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/12/79,,79,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/13/79,,68,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/14/79,,64,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/15/79,,73,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/16/79,,77,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/17/79,,80,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/18/79,,81,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/19/79,,76,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/20/79,,84,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/21/79,,69,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/22/79,,70,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/23/79,,77,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/24/79,,70,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/25/79,,81,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/26/79,,83,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/27/79,,83,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/28/79,,82,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/29/79,,75,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/30/79,,78,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/1/79,,68,49
